# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
    18   5.0119896782e-06   1.8304243950e-02   4.9510999686e-06   2.2636399898e-02      -6.188600      -6.188700
    19   5.1967085610e-06   1.9451577474e-02   5.1831190739e-06   2.4450444713e-02      -6.033000      -6.016600
    20   8.9879393693e-06   4.2999826220e-02   8.9511412130e-06   5.3910781684e-02      -5.479700      -5.475600
    21   5.6885895973e-06   2.2506769199e-02   4.7931362768e-06   2.1401358432e-02      -5.251600      -5.245600
    22   5.3822832618e-06   2.0604226688e-02   5.8545092674e-06   2.9699718897e-02      -5.243000      -5.242300
    23   4.1192063992e-06   1.2758951724e-02   4.1010035932e-06   1.5989908781e-02      -5.242900      -5.237100
    24   4.1135452611e-06   1.2723789030e-02   3.8273181004e-06   1.3850094697e-02      -5.231500      -5.227200
    25   3.9653742624e-06   1.1803463228e-02   5.5608262634e-06   2.7403553976e-02      -5.229000      -5.221100
    26   5.5977125710e-06   2.1942310075e-02   4.1168552409e-06   1.6113845124e-02      -5.221800      -5.217900
    27   5.0634487086e-06   1.8623868397e-02   5.1018083570e-06   2.3814715668e-02      -5.092100      -5.080100
    28   9.5384985937e-06   4.6419482322e-02   9.3340179071e-06   5.6904308795e-02      -4.473900      -4.466500
    29   4.0623282190e-06   1.2405667631e-02   4.0705632109e-06   1.5751910201e-02      -4.247900      -4.244300
    30   4.1505053233e-06   1.2953356889e-02   4.1548005422e-06   1.6410521025e-02      -4.244100      -4.240800
    31   4.1658137899e-06   1.3048441466e-02   4.1441357312e-06   1.6327138042e-02      -4.229400      -4.223500
    32   4.1630028593e-06   1.3030982098e-02   4.1848500078e-06   1.6645463217e-02      -4.223600      -4.216000
    33   5.1858714332e-06   1.9384265460e-02   5.2078464785e-06   2.4643776293e-02      -4.149700      -4.145500
    34   9.5362330587e-06   4.6405410538e-02   9.6487099350e-06   5.9364733082e-02      -3.857400      -3.850200
    35   6.8982816385e-06   3.0020458166e-02   7.1811814606e-06   4.0072325114e-02      -3.361300      -3.357400
    36   7.2084165304e-06   3.1946780764e-02   7.2122472040e-06   4.0315213089e-02      -3.358300      -3.353800
    37   6.0661754809e-06   2.4852046172e-02   6.2510336129e-06   3.2799950373e-02      -3.330700      -3.330000
    38   5.9205368780e-06   2.3947449690e-02   7.3694360172e-06   4.1544196156e-02      -3.327500      -3.321400
    39   5.8337477282e-06   2.3408381353e-02   6.4595060647e-06   3.4429895329e-02      -3.322100      -3.321300
    40   7.0913481256e-06   3.1219640672e-02   5.9977207284e-06   3.0819419829e-02      -3.321800      -3.316700
    41   5.4520846526e-06   2.1037779958e-02   5.8444411418e-06   2.9621001109e-02      -3.317700      -3.316000
    42   5.9817935248e-06   2.4327929495e-02   6.4841714156e-06   3.4622741741e-02      -3.316500      -3.314000
    43   6.7978488633e-06   2.9396645981e-02   7.4500151835e-06   4.2174205563e-02      -3.315900      -3.313300
    44   6.9466842528e-06   3.0321098475e-02   6.7087946519e-06   3.6378961845e-02      -3.313300      -3.311300
    45   6.7069344593e-06   2.8831954696e-02   6.9731232297e-06   3.8445618750e-02      -3.311100      -3.307400
    46   5.8481525094e-06   2.3497852923e-02   6.0366321696e-06   3.1123649510e-02      -3.307800      -3.306100
    47   7.3004042955e-06   3.2518138954e-02   6.5661982238e-06   3.5264069557e-02      -3.306300      -3.303000
    48   6.9159476452e-06   3.0130185993e-02   6.4304853304e-06   3.4202996288e-02      -3.303800      -3.300500
    49   6.8580496453e-06   2.9770567555e-02   6.3611327239e-06   3.3660761905e-02      -3.302400      -3.299500
    50   5.9129770719e-06   2.3900493912e-02   6.3923370479e-06   3.3904733375e-02      -3.300500      -3.297200
    51   5.7405426546e-06   2.2829462166e-02   6.4748208812e-06   3.4549634449e-02      -3.294900      -3.293000
    52   6.5007927406e-06   2.7551558773e-02   6.0934201245e-06   3.1567646977e-02      -3.292800      -3.287500
    53   7.1539826807e-06   3.1608678997e-02   7.1970322462e-06   4.0196254716e-02      -3.280900      -3.274200
    54   7.8447045982e-06   3.5898919384e-02   7.7894897216e-06   4.4828392273e-02      -3.264700      -3.261700
    55   7.1976081172e-06   3.1879647103e-02   7.5498169750e-06   4.2954507350e-02      -3.232100      -3.220500
    56   7.6093838168e-06   3.4437285267e-02   6.9231019102e-06   3.8054526322e-02      -3.219200      -3.201700
    57   6.5447756861e-06   2.7824747453e-02   6.6154752220e-06   3.5649342498e-02      -2.996800      -2.989500
    58   5.9963611059e-06   2.4418412254e-02   5.9813464803e-06   3.0691397527e-02      -2.803500      -2.801100
    59   7.1852389471e-06   3.1802819205e-02   7.0163267233e-06   3.8783405906e-02      -2.565600      -2.564700
    60   6.8018291155e-06   2.9421368287e-02   7.5413019865e-06   4.2887932785e-02      -2.564800      -2.559900
    61   6.2437493276e-06   2.5955000152e-02   6.8246911415e-06   3.7285100267e-02      -2.542400      -2.541300
    62   6.5614187320e-06   2.7928121424e-02   6.0656509101e-06   3.1350532962e-02      -2.538700      -2.533200
    63   7.1163754842e-06   3.1375091631e-02   6.7425178429e-06   3.6642627113e-02      -2.535700      -2.532000
    64   5.5250434957e-06   2.1490944926e-02   5.4671533043e-06   2.6671170556e-02      -2.532400      -2.527400
    65   7.2098296665e-06   3.1955558093e-02   5.9190644429e-06   3.0204444494e-02      -2.532000      -2.527300
    66   8.1175648744e-06   3.7593720355e-02   5.6865448464e-06   2.8386486582e-02      -2.525200      -2.523900
    67   5.7271713279e-06   2.2746409632e-02   7.0685263781e-06   3.9191529680e-02      -2.524400      -2.521200
    68   5.0765765749e-06   1.8705408740e-02   5.1864882350e-06   2.4476786550e-02      -2.522200      -2.520400
    69   6.8967432001e-06   3.0010902554e-02   5.6334396023e-06   2.7971282443e-02      -2.516100      -2.512900
    70   5.5111857494e-06   2.1404871122e-02   6.5562703916e-06   3.5186448654e-02      -2.514300      -2.511900
    71   5.2930929160e-06   2.0050243944e-02   5.3956293531e-06   2.6111959483e-02      -2.512800      -2.511500
    72   6.0122225013e-06   2.4516931206e-02   6.4277723763e-06   3.4181785016e-02      -2.510900      -2.509800
    73   5.8862118550e-06   2.3734248695e-02   6.0650594659e-06   3.1345908747e-02      -2.506200      -2.503400
    74   5.2977580645e-06   2.0079220306e-02   6.4149522756e-06   3.4081550869e-02      -2.503600      -2.499600
    75   6.4591869854e-06   2.7293135395e-02   5.2564942734e-06   2.5024129799e-02      -2.501100      -2.497100
    76   5.4306064070e-06   2.0904373396e-02   5.4117726236e-06   2.6238175883e-02      -2.490800      -2.486500
    77   5.7586451553e-06   2.2941901163e-02   5.8264332812e-06   2.9480206383e-02      -2.483600      -2.479000
    78   6.5196535132e-06   2.7668707579e-02   6.8693995202e-06   3.7634653389e-02      -2.475000      -2.470500
    79   7.0625934207e-06   3.1041038266e-02   7.3437649633e-06   4.1343486640e-02      -2.431800      -2.434400
    80   7.0974469254e-06   3.1257521788e-02   7.7954069278e-06   4.4874656037e-02      -2.430400      -2.375800
    81   6.2742529208e-06   2.6144465326e-02   6.1153618504e-06   3.1739198686e-02      -1.741500      -1.702800
    82   8.4567544176e-06   3.9700508398e-02   8.3987021891e-06   4.9591528984e-02      -1.056400      -1.051600
    83   7.6400526762e-06   3.4627776948e-02   7.6344977512e-06   4.3616585254e-02      -0.889000      -0.885300
    84   7.6551197393e-06   3.4721362109e-02   7.6358274801e-06   4.3626981759e-02      -0.884200      -0.883100
    85   6.7615303230e-06   2.9171062770e-02   7.2089089531e-06   4.0289112925e-02      -0.860200      -0.858600
    86   6.7236147415e-06   2.8935559950e-02   5.1247539321e-06   2.3994115987e-02      -0.858600      -0.852400
    87   5.5957693275e-06   2.1930240121e-02   6.4050301748e-06   3.4003974776e-02      -0.855700      -0.850200
    88   6.4546731868e-06   2.7265099103e-02   6.6116770753e-06   3.5619646632e-02      -0.851300      -0.846600
    89   7.0847654559e-06   3.1178754123e-02   7.2370963200e-06   4.0509496271e-02      -0.841800      -0.837500
    90   7.2570253160e-06   3.2248701652e-02   6.7182687348e-06   3.6453035102e-02      -0.839700      -0.836100
    91   6.0866031177e-06   2.4978927150e-02   6.7525794527e-06   3.6721293959e-02      -0.813300      -0.807500
    92   6.6338180542e-06   2.8377811073e-02   7.0297591952e-06   3.8888427886e-02      -0.808700      -0.788900
    93   6.1676522622e-06   2.5482342929e-02   5.9916841932e-06   3.0772223089e-02      -0.497500      -0.468200
    94   6.3526859729e-06   2.6631631925e-02   6.2423639441e-06   3.2732166439e-02       0.338700       0.347500
    95   4.6451212144e-06   1.6025535457e-02   4.6084614152e-06   1.9957475288e-02       0.420400       0.422300
    96   4.8850039379e-06   1.7515504897e-02   4.8602108688e-06   2.1925782124e-02       0.420700       0.424600
    97   4.7521861902e-06   1.6690541839e-02   4.6707668176e-06   2.0444611000e-02       0.450800       0.454000
    98   4.8028657299e-06   1.7005324681e-02   4.8284083064e-06   2.1677133318e-02       0.453800       0.461700
    99   6.2952025798e-06   2.6274588709e-02   6.3700988694e-06   3.3730863847e-02       0.511900       0.514900
   100   7.3152339839e-06   3.2610249724e-02   7.2475734042e-06   4.0591411509e-02       0.696900       0.704900
   101   8.9454519817e-06   4.2735926810e-02   8.9384997237e-06   5.3811944013e-02       0.869900       0.872800
   102   9.1109139336e-06   4.3763650892e-02   9.1755795525e-06   5.5665556170e-02       0.871800       0.873300
   103   7.1295019502e-06   3.1456623277e-02   7.0498678979e-06   3.9045648077e-02       0.944600       0.945600
   104   6.8301482442e-06   2.9597265224e-02   6.8468479462e-06   3.7458333573e-02       0.948200       0.954000
   105   7.1906046601e-06   3.1836146942e-02   7.3043228900e-06   4.1035108205e-02       0.958000       0.959200
   106   6.9039939884e-06   3.0055938948e-02   7.2857817608e-06   4.0890144112e-02       0.958300       0.959700
   107   6.5915309188e-06   2.8115155478e-02   6.4020449636e-06   3.3980634858e-02       0.961800       0.962600
   108   6.1838340179e-06   2.5582851716e-02   6.0628910352e-06   3.1328954840e-02       0.966800       0.968000
   109   7.4488430801e-06   3.3440128039e-02   6.3503529895e-06   3.3576480392e-02       0.968500       0.970100
   110   6.6701098358e-06   2.8603228079e-02   7.2512428536e-06   4.0620101154e-02       0.969500       0.971700
   111   6.1239950258e-06   2.5211177307e-02   6.6762160697e-06   3.6124245717e-02       0.970700       0.971900
   112   7.3846449760e-06   3.3041378134e-02   6.4371709035e-06   3.4255267540e-02       0.972000       0.973000
   113   7.5292224914e-06   3.3939383945e-02   7.7105364366e-06   4.4211094844e-02       0.975100       0.976400
   114   6.2358879806e-06   2.5906171431e-02   6.1946250105e-06   3.2358918879e-02       0.977600       0.980800
   115   6.9366152290e-06   3.0258557340e-02   6.8279820419e-06   3.7310830221e-02       0.978300       0.983100
   116   6.7375486768e-06   2.9022106982e-02   7.3022330559e-06   4.1018768807e-02       0.983900       0.988500
   117   6.3922796659e-06   2.6877557899e-02   6.2377270069e-06   3.2695912477e-02       0.990600       0.993900
   118   6.7362086140e-06   2.9013783530e-02   7.0869970507e-06   3.9335942908e-02       0.996700       1.002500
   119   7.2259852396e-06   3.2055904253e-02   6.8295220610e-06   3.7322870883e-02       1.000700       1.004900
   120   6.8071736318e-06   2.9454564367e-02   7.4539266594e-06   4.2204787495e-02       1.001000       1.008200
   121   6.5430971092e-06   2.7814321407e-02   7.3650518564e-06   4.1509918530e-02       1.003400       1.009400
   122   7.0560823725e-06   3.1000596576e-02   6.8849901642e-06   3.7756549070e-02       1.014100       1.036900
   123   6.6158354538e-06   2.8266116805e-02   6.5954558136e-06   3.5492820457e-02       1.096600       1.107100
   124   6.0675637712e-06   2.4860669178e-02   5.7427533706e-06   2.8825953762e-02       1.141900       1.148300
   125   5.7779283326e-06   2.3061673627e-02   5.6571475145e-06   2.8156643106e-02       1.156800       1.158200
   126   5.5982807685e-06   2.1945839287e-02   5.7825286366e-06   2.9136937268e-02       1.156900       1.159000
   127   5.1719867314e-06   1.9298024229e-02   5.5568819057e-06   2.7372714957e-02       1.174200       1.178100
   128   5.6916287157e-06   2.2525645897e-02   5.4945525850e-06   2.6885392238e-02       1.180000       1.179600
   129   5.5058972493e-06   2.1372022973e-02   4.9340157026e-06   2.2502826311e-02       1.180900       1.182900
   130   5.1384512627e-06   1.9089727346e-02   5.3809066575e-06   2.5996849869e-02       1.182700       1.184700
   131   5.2917471253e-06   2.0041884913e-02   4.9895375364e-06   2.2936924592e-02       1.184800       1.187500
   132   4.9101995235e-06   1.7672000755e-02   5.0187760800e-06   2.3165526579e-02       1.188500       1.190300
   133   4.8099206811e-06   1.7049144684e-02   5.5693235832e-06   2.7469990396e-02       1.190500       1.192900
   134   5.9277774685e-06   2.3992422744e-02   4.7252363703e-06   2.0870482006e-02       1.190500       1.193300
   135   5.6023090605e-06   2.1970859980e-02   5.8888481427e-06   2.9968197903e-02       1.192900       1.195600
   136   5.0810605272e-06   1.8733259649e-02   4.8605757917e-06   2.1928635279e-02       1.196700       1.199500
   137   5.1487147319e-06   1.9153476228e-02   4.9058116699e-06   2.2282312663e-02       1.198200       1.201300
   138   5.3391368385e-06   2.0336233849e-02   5.7679937191e-06   2.9023295800e-02       1.199500       1.202900
   139   4.9230909399e-06   1.7752072451e-02   4.9378026516e-06   2.2532434628e-02       1.200100       1.206100
   140   4.9502131284e-06   1.7920534903e-02   5.3749090851e-06   2.5949957760e-02       1.203600       1.207800
   141   5.7482151209e-06   2.2877117704e-02   5.6848508380e-06   2.8373241951e-02       1.206400       1.211000
   142   5.6761196559e-06   2.2429315386e-02   4.9653865700e-06   2.2748099903e-02       1.209100       1.212100
   143   5.2452779588e-06   1.9753253715e-02   5.7147579723e-06   2.8607071324e-02       1.210500       1.212200
   144   5.8869988872e-06   2.3739137142e-02   5.8399961438e-06   2.9586247826e-02       1.371000       1.380200
   145   5.9176355422e-06   2.3929428794e-02   5.8781911695e-06   2.9884876200e-02       1.482000       1.514500
   146   5.8857721424e-06   2.3731517535e-02   5.9202672884e-06   3.0213848960e-02       1.511300       1.541200
   147   7.0014483380e-06   3.0661251413e-02   7.0276485831e-06   3.8871926034e-02       1.965700       1.977200
   148   7.1625606943e-06   3.1661959108e-02   6.3200909079e-06   3.3339875858e-02       2.203100       2.203400
   149   6.6861904144e-06   2.8703108430e-02   7.0899608893e-06   3.9359115724e-02       2.203600       2.208300
   150   6.1115050947e-06   2.5133599334e-02   5.9206590296e-06   3.0216911794e-02       2.205500       2.214600
   151   7.1351559171e-06   3.1491741428e-02   7.2302597137e-06   4.0456044163e-02       2.244500       2.249500
   152   6.6935886109e-06   2.8749060413e-02   6.7143666491e-06   3.6422526587e-02       2.253400       2.254500
   153   6.6103538237e-06   2.8232069079e-02   6.6627922143e-06   3.6019291105e-02       2.260800       2.263500
   154   6.3073147582e-06   2.6349820370e-02   6.3705677340e-06   3.3734529671e-02       2.266000       2.266800
   155   5.1703168999e-06   1.9287652503e-02   5.1420948098e-06   2.4129695897e-02       2.275100       2.278600
   156   5.8807554814e-06   2.3700357844e-02   5.9785485427e-06   3.0669521811e-02       2.275500       2.279200
   157   6.6602772630e-06   2.8542155599e-02   6.5657737572e-06   3.5260750859e-02       2.362300       2.370000
   158   6.7456353325e-06   2.9072335151e-02   6.8035461297e-06   3.7119777679e-02       2.368100       2.412300
   159   7.4421212997e-06   3.3398377440e-02   7.4666741130e-06   4.2304453650e-02       3.318100       3.357100
   160   8.7524913552e-06   4.1537401830e-02   8.6707037743e-06   5.1718177412e-02       3.736000       3.738300
   161   8.0446328435e-06   3.7140721924e-02   7.9691708997e-06   4.6233232229e-02       3.737300       3.744200
   162   5.5783562891e-06   2.1822083541e-02   5.1176011671e-06   2.3938191988e-02       3.741900       3.748500
   163   5.2089645836e-06   1.9527702585e-02   5.1781370384e-06   2.4411492595e-02       3.799300       3.804600
   164   5.6583909062e-06   2.2319197847e-02   6.0647345615e-06   3.1343368477e-02       3.820100       3.823000
   165   6.6582274097e-06   2.8529423466e-02   4.8473134007e-06   2.1824943078e-02       3.822900       3.826200
   166   4.8218311823e-06   1.7123123679e-02   4.6708756771e-06   2.0445462120e-02       3.824100       3.827500
   167   4.8304118378e-06   1.7176420199e-02   5.1547315047e-06   2.4228496083e-02       3.826600       3.828400
   168   5.1311664124e-06   1.9044479384e-02   5.0094026525e-06   2.3092240297e-02       3.827000       3.831400
   169   5.3002680903e-06   2.0094810682e-02   6.3635224813e-06   3.3679446259e-02       3.830000       3.831700
   170   4.6899654048e-06   1.6304073537e-02   6.1263765040e-06   3.1825316918e-02       3.831800       3.833400
   171   4.8634926930e-06   1.7381893367e-02   5.6184544938e-06   2.7854121150e-02       3.835500       3.837000
   172   5.3745272449e-06   2.0556052197e-02   5.7358713608e-06   2.8772146666e-02       3.835700       3.838700
   173   5.2195265291e-06   1.9593305376e-02   5.1659834914e-06   2.4316469908e-02       3.837800       3.841600
   174   5.3540763404e-06   2.0429026698e-02   6.2477345640e-06   3.2774156711e-02       3.851500       3.854900
   175   6.2529736045e-06   2.6012294360e-02   6.4295544746e-06   3.4195718378e-02       3.852000       3.857100
   176   7.9147130571e-06   3.6333758803e-02   7.9197119682e-06   4.5846536839e-02       3.978900       3.990400
   177   6.7256067052e-06   2.8947932517e-02   8.0398763198e-06   4.6786043604e-02       3.987100       3.991200
   178   7.4524971231e-06   3.3462824181e-02   7.9780938445e-06   4.6302996404e-02       3.991100       3.996200
   179   6.3190756550e-06   2.6422870136e-02   6.4885961891e-06   3.4657336898e-02       4.007400       4.019300
   180   8.5059218812e-06   4.0005899371e-02   8.5691063000e-06   5.0923836052e-02       4.374400       4.377300
   181   8.5967418571e-06   4.0570004141e-02   8.4891554800e-06   5.0298739380e-02       4.375100       4.380100
   182   6.4629524437e-06   2.7316523564e-02   6.5139420457e-06   3.4855503854e-02       4.389800       4.398200
   183   8.2563943651e-06   3.8456023798e-02   8.0942890547e-06   4.7211470379e-02       4.463500       4.464200
   184   7.5331930911e-06   3.3964046297e-02   7.2656902836e-06   4.0733058600e-02       4.470300       4.477100
   185   6.8144173988e-06   2.9499557150e-02   6.7617874595e-06   3.6793286897e-02       4.470600       4.477200
   186   6.6972124244e-06   2.8771568792e-02   5.9989710062e-06   3.0829195144e-02       4.475400       4.479400
   187   7.1647115245e-06   3.1675318433e-02   6.5875402779e-06   3.5430932723e-02       4.482100       4.484000
   188   8.3982309210e-06   3.9337004849e-02   7.7521353037e-06   4.4536336203e-02       4.483500       4.489800
   189   6.7254395244e-06   2.8946894117e-02   7.2351505683e-06   4.0494283382e-02       4.492000       4.494900
   190   7.1573449564e-06   3.1629562902e-02   7.9463000838e-06   4.6054416415e-02       4.493000       4.495200
   191   7.2063317222e-06   3.1933831517e-02   7.5121919271e-06   4.2660335355e-02       4.494200       4.496300
   192   7.6434364299e-06   3.4648794258e-02   6.7631613686e-06   3.6804028825e-02       4.494700       4.497200
   193   6.7033676426e-06   2.8809800337e-02   7.0995724009e-06   3.9434263470e-02       4.497100       4.499500
   194   6.3640940163e-06   2.6702490034e-02   8.1648353656e-06   4.7763037757e-02       4.497300       4.500200
   195   6.9979796226e-06   3.0639706386e-02   6.6475157257e-06   3.5899851651e-02       4.498900       4.502000
   196   6.7565224347e-06   2.9139957568e-02   7.5853785350e-06   4.3232545934e-02       4.500600       4.503000
   197   6.9263626990e-06   3.0194876404e-02   7.0665170744e-06   3.9175819910e-02       4.511900       4.515100
   198   6.9282232557e-06   3.0206432770e-02   6.2165682206e-06   3.2530482193e-02       4.512000       4.516800
   199   6.1981465887e-06   2.5671750545e-02   6.8415941064e-06   3.7417256349e-02       4.514600       4.518700
   200   8.6002498002e-06   4.0591792821e-02   8.5353212802e-06   5.0659687374e-02       4.531200       4.535200
   201   8.9797738416e-06   4.2949108158e-02   8.4569715666e-06   5.0047108976e-02       4.686100       4.692800
   202   9.0360579540e-06   4.3298702353e-02   9.2626867523e-06   5.6346605104e-02       4.692100       4.743900
   203   8.5540142486e-06   4.0304612661e-02   8.6898063021e-06   5.1867530809e-02       5.253100       5.257400
   204   8.5574257598e-06   4.0325802380e-02   8.4917335542e-06   5.0318896092e-02       5.256200       5.259000
   205   5.5354473143e-06   2.1555565552e-02   5.4960254952e-06   2.6896908209e-02       5.298400       5.309100
   206   5.1302689953e-06   1.9038905310e-02   5.2450473321e-06   2.4934631719e-02       5.368900       5.371800
   207   5.1294357219e-06   1.9033729648e-02   5.1012890322e-06   2.3810655319e-02       5.370800       5.371900
   208   5.5271342934e-06   2.1503931374e-02   5.5065318762e-06   2.6979052504e-02       5.378900       5.379400
   209   4.8241097693e-06   1.7137276532e-02   5.6074019591e-06   2.7767706744e-02       5.381700       5.382700
   210   4.9786642317e-06   1.8097251566e-02   5.3141509987e-06   2.5474919761e-02       5.382000       5.382700
   211   5.6532869654e-06   2.2287496040e-02   5.1602693565e-06   2.4271793859e-02       5.382300       5.383500
   212   5.5196697423e-06   2.1457567248e-02   5.6634846643e-06   2.8206190205e-02       5.382700       5.385100
   213   5.6211892875e-06   2.2088129623e-02   5.6465377159e-06   2.8073690238e-02       5.384600       5.386600
   214   5.6275394102e-06   2.2127571766e-02   5.5477872858e-06   2.7301608536e-02       5.387400       5.390000
   215   5.3473846144e-06   2.0387462775e-02   5.2699675151e-06   2.5129470539e-02       5.389900       5.391800
   216   5.0052941711e-06   1.8262656541e-02   5.0106672404e-06   2.3102127496e-02       5.392000       5.393900
   217   4.5843428591e-06   1.5648026437e-02   4.9263914896e-06   2.2443216289e-02       5.399000       5.403800
   218   4.8879907124e-06   1.7534056474e-02   4.7086891678e-06   2.0741107457e-02       5.399500       5.404000
   219   5.8429630846e-06   2.3465620154e-02   5.6714731975e-06   2.8268648671e-02       5.405600       5.408700
   220   5.4683238169e-06   2.1138645324e-02   5.5552079952e-06   2.7359627463e-02       5.408400       5.413700
   221   5.0381549835e-06   1.8466762971e-02   5.0712428590e-06   2.3575738869e-02       5.421000       5.424000
   222   5.2062824697e-06   1.9511043329e-02   5.2580637672e-06   2.5036400910e-02       5.440800       5.442500
   223   5.2911116283e-06   2.0037937688e-02   5.3295367012e-06   2.5595213104e-02       5.443900       5.458500
   224   5.1891942862e-06   1.9404904501e-02   5.3857260054e-06   2.6034530012e-02       5.546200       5.549600
   225   5.0543898673e-06   1.8567601749e-02   5.1547851079e-06   2.4228915181e-02       5.556800       5.567600
   226   5.2393482181e-06   1.9716422666e-02   5.1459294843e-06   2.4159677356e-02       5.566900       5.567700
   227   1.2509436756e-05   6.4872695641e-02   1.2041075821e-05   7.8069481237e-02       5.608600       5.628400
   228   6.1668899533e-06   2.5477608045e-02   6.1388440919e-06   3.1922794940e-02       5.776000       5.777400
   229   6.1060877633e-06   2.5099950982e-02   6.0353427288e-06   3.1113567998e-02       5.779700       5.785900
   230   8.8559490280e-06   4.2180002383e-02   8.6484144469e-06   5.1543907975e-02       5.829000       5.834500
   231   5.5681305472e-06   2.1758568992e-02   5.6497525310e-06   2.8098825318e-02       5.866800       5.870600
   232   5.6059128393e-06   2.1993243920e-02   5.2940552749e-06   2.5317801046e-02       5.869100       5.871600
   233   5.4236243304e-06   2.0861006035e-02   5.6157879027e-06   2.7833272368e-02       5.870400       5.871900
   234   5.3786203947e-06   2.0581475738e-02   5.5684344536e-06   2.7463038724e-02       5.870900       5.873800
   235   5.1768978060e-06   1.9328528097e-02   5.4926598786e-06   2.6870594086e-02       5.872900       5.876800
   236   5.3727204356e-06   2.0544829669e-02   5.5387635472e-06   2.7231056302e-02       5.874500       5.877700
   237   5.6551998394e-06   2.2299377362e-02   5.6012887956e-06   2.7719910884e-02       5.878400       5.882400
   238   5.4889830935e-06   2.1266965073e-02   5.5285443731e-06   2.7151157538e-02       5.880600       5.883700
   239   5.7706213393e-06   2.3016288130e-02   5.6875732694e-06   2.8394527322e-02       5.881200       5.885300
   240   5.4797030931e-06   2.1209324752e-02   5.5097683872e-06   2.7004357214e-02       5.889500       5.892500
   241   5.5873571380e-06   2.1877989984e-02   5.5281609958e-06   2.7148160097e-02       5.890900       5.892800
   242   5.5709434491e-06   2.1776040604e-02   5.4325928374e-06   2.6400959033e-02       5.893000       5.898400
   243   5.5419338620e-06   2.1595855064e-02   5.5091993812e-06   2.6999908432e-02       5.900700       5.901700
   244   5.5305405044e-06   2.1525088172e-02   5.6089824049e-06   2.7780063483e-02       5.903300       5.905700
   245   5.4508619912e-06   2.1030185714e-02   5.5398065836e-06   2.7239211298e-02       5.919100       5.922900
   246   6.2496705669e-06   2.5991778398e-02   6.4471775096e-06   3.4333504338e-02       5.921300       5.929700
   247   5.7470465481e-06   2.2869859417e-02   5.7983297990e-06   2.9260478891e-02       5.928200       5.933500
   248   5.8770390138e-06   2.3677273967e-02   5.6454517613e-06   2.8065199686e-02       5.930500       5.939200
   249   6.6000029049e-06   2.8167777026e-02   6.2680374052e-06   3.2932894775e-02       5.937500       5.946100
   250   6.5047138850e-06   2.7575913946e-02   5.9419411588e-06   3.0383306437e-02       5.956400       5.965200
   251   6.6301054377e-06   2.8354751116e-02   6.4845696194e-06   3.4625855103e-02       5.959400       5.966100
   252   5.6152599076e-06   2.2051300814e-02   5.7948158224e-06   2.9233004813e-02       6.003200       6.007900
   253   5.6175564772e-06   2.2065565362e-02   5.6455955631e-06   2.8066324003e-02       6.010900       6.014300
   254   7.0594480979e-06   3.1021501908e-02   6.9912832811e-06   3.8587603381e-02       6.279400       6.290800
   255   6.8538387360e-06   2.9744412581e-02   6.5718738033e-06   3.5308444159e-02       6.312600       6.341900
   256   6.9105741097e-06   3.0096809669e-02   6.7612375938e-06   3.6788987764e-02       6.336600       6.359100
   257   5.7410508778e-06   2.2832618863e-02   5.8575325562e-06   2.9723356526e-02       6.858200       6.860000
