# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   258   5.8220574264e-06   2.6751075635e-02   5.8361919695e-06   3.0774275027e-02       6.848900       6.855600
   259   4.9404491309e-06   2.0626951241e-02   4.9394391868e-06   2.3622960540e-02       6.907400       6.916900
   260   5.3924803016e-06   2.3767002365e-02   5.3670875837e-06   2.7033318707e-02       6.927900       6.936300
   261   5.3983580906e-06   2.3807832642e-02   5.4428121937e-06   2.7637198071e-02       6.938200       6.955200
   262   5.3951543628e-06   2.3785577829e-02   5.4411371226e-06   2.7623839919e-02       6.938200       6.955200
   263   5.4944580131e-06   2.4475394283e-02   5.5092291347e-06   2.8166851774e-02       7.037700       7.112200
   264   7.5623611299e-06   3.8840159209e-02   7.4363280330e-06   4.3534844530e-02       7.376700       7.388500
   265   7.5622419359e-06   3.8839331224e-02   7.4363684341e-06   4.3535166716e-02       7.376700       7.388600
   266   6.1990735943e-06   2.9370032288e-02   5.8575349861e-06   3.0944478707e-02       7.452200       7.459700
   267   5.8605151715e-06   2.7018223773e-02   5.8522318005e-06   3.0902187510e-02       7.456900       7.459700
   268   5.8621460787e-06   2.7029552930e-02   6.1971310255e-06   3.3652647695e-02       7.456900       7.461100
   269   6.5062352891e-06   3.1503742279e-02   6.5259768004e-06   3.6275086787e-02       7.471100       7.476100
   270   5.8202024708e-06   2.6738190118e-02   5.8159418470e-06   3.0612786825e-02       7.472500       7.480400
   271   5.8250550486e-06   2.6771898728e-02   5.8184225358e-06   3.0632569518e-02       7.472500       7.480400
   272   5.4308440736e-06   2.4033497716e-02   5.4632794281e-06   2.7800417670e-02       7.499000       7.513800
   273   5.7264757920e-06   2.6087114302e-02   5.7274288119e-06   2.9906923891e-02       7.553400       7.568500
   274   5.7268656971e-06   2.6089822793e-02   5.7277695259e-06   2.9909640975e-02       7.553500       7.568500
   275   7.8654301302e-06   4.0945439147e-02   7.8464520348e-06   4.6805451292e-02       7.723900       7.728400
   276   7.8657162096e-06   4.0947426408e-02   7.8466922864e-06   4.6807367222e-02       7.723900       7.728400
   277   5.9093286266e-06   2.7357308232e-02   5.4839624855e-06   2.7965358388e-02       7.837100       7.849700
   278   6.2272370525e-06   2.9565670784e-02   5.8887436826e-06   3.1193358005e-02       7.862600       7.871100
   279   5.6599633422e-06   2.5625083127e-02   5.9638406003e-06   3.1792231725e-02       7.865800       7.871100
   280   5.9696801022e-06   2.7776541973e-02   5.6608432388e-06   2.9375925400e-02       7.867600       7.871200
   281   5.9617055941e-06   2.7721146759e-02   6.0460793638e-06   3.2448059365e-02       7.867600       7.884700
   282   6.0435711303e-06   2.8289828713e-02   6.0489894845e-06   3.2471266639e-02       7.872300       7.884800
   283   6.0437622155e-06   2.8291156093e-02   7.8393341810e-06   4.6748688702e-02       7.872400       7.886800
   284   5.6000494646e-06   2.5208889177e-02   5.6183058051e-06   2.9036703073e-02       7.900500       7.910400
   285   6.7656829347e-06   3.3306004875e-02   6.8191743638e-06   3.8613242880e-02       7.928300       7.938200
   286   6.7654195158e-06   3.3304175026e-02   6.8188368630e-06   3.8610551420e-02       7.928400       7.938300
   287   6.3117133546e-06   3.0152488519e-02   6.7318827736e-06   3.7917120575e-02       7.933600       7.947200
   288   9.1984676898e-06   5.0205433499e-02   8.9210924687e-06   5.5375362478e-02       8.072500       8.082000
   289   9.1990804664e-06   5.0209690175e-02   8.9219702159e-06   5.5382362229e-02       8.072500       8.082000
   290   7.1599776443e-06   3.6044987552e-02   7.1334538292e-06   4.1119520348e-02       8.094400       8.097100
   291   1.0371341106e-05   5.8352841750e-02   1.0358850839e-05   6.6841022198e-02       8.118800       8.121500
   292   8.9246882598e-06   4.8303614637e-02   8.8824064719e-06   5.5066854119e-02       8.122800       8.125000
   293   8.8893554926e-06   4.8058174272e-02   8.8444652163e-06   5.4764284831e-02       8.122800       8.125100
   294   7.3191419093e-06   3.7150627963e-02   8.0852946657e-06   4.8710144313e-02       8.138100       8.140600
   295   1.0268897158e-05   5.7641211101e-02   1.0022211380e-05   6.4156430988e-02       8.141500       8.143200
   296   1.0099020050e-05   5.6461153532e-02   9.8964831251e-06   6.3153788668e-02       8.141500       8.143200
   297   6.8433295305e-06   3.3845379804e-02   6.7858199632e-06   3.8347252283e-02       8.143300       8.146300
   298   6.8560286025e-06   3.3933594373e-02   6.7831540059e-06   3.8325992132e-02       8.143300       8.146300
   299   7.8376271892e-06   4.0752304997e-02   7.9131475252e-06   4.7337326338e-02       8.151100       8.153500
   300   8.2836255170e-06   4.3850448756e-02   8.2566566673e-06   5.0076701059e-02       8.152300       8.157400
   301   9.0800535187e-06   4.9382865112e-02   8.8201175037e-06   5.4570119668e-02       8.157700       8.160500
   302   9.0940989014e-06   4.9480431879e-02   8.8349650972e-06   5.4688524442e-02       8.157700       8.160500
   303   7.7178468895e-06   3.9920246747e-02   7.7773179560e-06   4.6254129290e-02       8.188000       8.194000
   304   7.7120557232e-06   3.9880018197e-02   7.7705064238e-06   4.6199809516e-02       8.188000       8.194000
   305   7.0703360823e-06   3.5422289150e-02   8.0259975321e-06   4.8237268779e-02       8.200600       8.208700
   306   7.0703824712e-06   3.5422611393e-02   8.0138583151e-06   4.8140462436e-02       8.200700       8.208700
   307   6.5459526788e-06   3.1779640585e-02   6.5821140356e-06   3.6722763149e-02       8.204100       8.209400
   308   6.7598819715e-06   3.3265708271e-02   7.0133183203e-06   4.0161478376e-02       8.210000       8.219900
   309   6.7586948294e-06   3.3257461745e-02   7.0120023831e-06   4.0150984200e-02       8.210000       8.219900
   310   8.7477353197e-06   4.7074404542e-02   8.9586387197e-06   5.5674781731e-02       8.215500       8.220400
   311   8.4681021776e-06   4.5131922653e-02   8.6841587136e-06   5.3485892126e-02       8.269100       8.274700
   312   8.4690979472e-06   4.5138839802e-02   8.6853279993e-06   5.3495216803e-02       8.269200       8.274800
   313   6.8389356783e-06   3.3814857748e-02   7.0817030626e-06   4.0706824659e-02       8.294700       8.302200
   314   6.6821805141e-06   3.2725952245e-02   6.9166311296e-06   3.9390429184e-02       8.321700       8.330800
   315   6.9231286622e-06   3.4399707402e-02   6.5771080770e-06   3.6682842243e-02       8.329700       8.334800
   316   6.5687534725e-06   3.1938027135e-02   6.6583044289e-06   3.7330356985e-02       8.333200       8.335200
   317   6.5723567664e-06   3.1963057549e-02   6.7548171305e-06   3.8100014682e-02       8.333200       8.335200
   318   6.3797543573e-06   3.0625137842e-02   6.2878871708e-06   3.4376398709e-02       8.335800       8.338800
   319   7.3261076462e-06   3.7199015711e-02   6.6616193229e-06   3.7356792197e-02       8.339900       8.342100
   320   7.3286393449e-06   3.7216602248e-02   6.6664606567e-06   3.7395400274e-02       8.339900       8.342200
   321   6.9014759347e-06   3.4249295935e-02   7.3169107014e-06   4.2582529790e-02       8.340100       8.343500
   322   6.8951989516e-06   3.4205692642e-02   7.3166124308e-06   4.2580151177e-02       8.340100       8.343600
   323   8.7671907472e-06   4.7209552382e-02   6.8206997863e-06   3.8625407633e-02       8.350200       8.354100
   324   6.8015703901e-06   3.3555298402e-02   8.6594729831e-06   5.3289031380e-02       8.350400       8.354100
   325   7.0589370813e-06   3.5343105572e-02   8.9430622163e-06   5.5550564136e-02       8.355500       8.359700
   326   7.0679216065e-06   3.5405516906e-02   8.9321349631e-06   5.5463422812e-02       8.355500       8.359700
   327   6.4532500844e-06   3.1135678609e-02   6.0380577522e-06   3.2384089597e-02       8.360100       8.364500
   328   6.4568170124e-06   3.1160456405e-02   6.0509970952e-06   3.2487276689e-02       8.360200       8.364600
   329   6.6087142049e-06   3.2215615830e-02   6.0818140697e-06   3.2733032130e-02       8.360900       8.364600
   330   7.1557965333e-06   3.6015943311e-02   6.4203414073e-06   3.5432678566e-02       8.364100       8.369400
   331   7.1562346361e-06   3.6018986608e-02   6.4154328365e-06   3.5393534295e-02       8.364100       8.369400
   332   6.3629812116e-06   3.0508622570e-02   6.9722808090e-06   3.9834217446e-02       8.374700       8.380600
   333   6.7663876623e-06   3.3310900291e-02   6.9739871036e-06   3.9847824595e-02       8.375000       8.380600
   334   6.7610325485e-06   3.3273700797e-02   6.3487549557e-06   3.4861799681e-02       8.375000       8.381300
   335   7.6207157524e-06   3.9245521737e-02   7.7095004035e-06   4.5713306162e-02       8.381300       8.397600
   336   6.6019544026e-06   3.2168658615e-02   6.6909181243e-06   3.7590440697e-02       8.388600       8.399800
   337   6.6013286869e-06   3.2164312058e-02   6.6870762689e-06   3.7559803138e-02       8.388600       8.399900
   338   7.6242204723e-06   3.9269867403e-02   8.0517143294e-06   4.8442351952e-02       8.393000       8.400600
   339   7.1320661704e-06   3.5851099474e-02   6.9951619125e-06   4.0016686874e-02       8.412500       8.422000
   340   7.1340061027e-06   3.5864575285e-02   6.9976794783e-06   4.0036763650e-02       8.412600       8.422000
   341   9.2324663579e-06   5.0441606496e-02   9.0331935275e-06   5.6269332300e-02       8.423900       8.430800
   342   6.6877672868e-06   3.2764760966e-02   7.1384459392e-06   4.1159330817e-02       8.430700       8.439800
   343   6.6944458172e-06   3.2811153622e-02   7.1481123745e-06   4.1236417523e-02       8.430700       8.439800
   344   7.0948654510e-06   3.5592683311e-02   6.9977414560e-06   4.0037257901e-02       8.448700       8.454600
   345   7.0962331818e-06   3.5602184303e-02   6.9997160147e-06   4.0053004371e-02       8.448700       8.454600
   346   7.1809674117e-06   3.6190793742e-02   7.3876795698e-06   4.3146888712e-02       8.481200       8.493600
   347   7.1382870750e-06   3.5894313216e-02   7.3872917270e-06   4.3143795790e-02       8.481200       8.493600
   348   8.1311972624e-06   4.2791600289e-02   8.4283045938e-06   5.1445537964e-02       8.481200       8.505100
   349   8.1586373788e-06   4.2982214065e-02   8.5987923405e-06   5.2805122808e-02       8.503600       8.522200
   350   6.8854632188e-06   3.4138063016e-02   8.0718337288e-06   4.8602797679e-02       8.533600       8.545200
   351   6.8885931254e-06   3.4159805027e-02   6.9405970343e-06   3.9581549552e-02       8.533600       8.555400
   352   7.5090370705e-06   3.8469741672e-02   6.9420276902e-06   3.9592958572e-02       8.539200       8.555400
   353   6.0527338151e-06   2.8353477639e-02   6.4308766762e-06   3.5516693940e-02       8.549800       8.563300
   354   9.3497197649e-06   5.1256111592e-02   9.4493099900e-06   5.9587727005e-02       8.636300       8.676700
   355   9.3508773832e-06   5.1264153030e-02   9.4501476818e-06   5.9594407328e-02       8.636300       8.676700
   356   8.2391488038e-06   4.3541489635e-02   8.1506998007e-06   4.9231729189e-02       8.911900       8.923600
   357   8.4315753619e-06   4.4878187786e-02   8.4027065150e-06   5.1241401534e-02       8.918700       8.937200
   358   8.4323099460e-06   4.4883290601e-02   8.4024584191e-06   5.1239423049e-02       8.918700       8.937200
   359   7.5856678258e-06   3.9002060028e-02   7.5990287493e-06   4.4832330316e-02       9.093400       9.099100
   360   7.5849212974e-06   3.8996874241e-02   7.5983416606e-06   4.4826851005e-02       9.093500       9.099200
   361   7.1283209195e-06   3.5825082951e-02   7.1100071774e-06   4.0932540855e-02       9.156900       9.159400
   362   7.1451879028e-06   3.5942250070e-02   7.1210012327e-06   4.1020214904e-02       9.156900       9.159400
   363   6.2623990403e-06   2.9809924824e-02   6.2027858530e-06   3.3697743122e-02       9.157300       9.160200
   364   7.7688986504e-06   4.0274879678e-02   7.7126589382e-06   4.5738494459e-02       9.164900       9.167000
   365   7.3676556333e-06   3.7487630328e-02   7.4297132334e-06   4.3482093635e-02       9.192900       9.199000
   366   7.2575080043e-06   3.6722485779e-02   7.4284031606e-06   4.3471646226e-02       9.194900       9.199000
   367   7.2504305657e-06   3.6673322092e-02   7.4148302971e-06   4.3363407013e-02       9.194900       9.200200
   368   7.7533579025e-06   4.0166925303e-02   7.8329215390e-06   4.6697549948e-02       9.198200       9.207300
   369   7.7346392288e-06   4.0036895349e-02   7.5284813670e-06   4.4269737674e-02       9.215300       9.222300
   370   7.7341487898e-06   4.0033488496e-02   7.5272071893e-06   4.4259576518e-02       9.215300       9.222300
   371   8.0001735244e-06   4.1881439082e-02   8.2129682552e-06   4.9728300050e-02       9.224300       9.233600
   372   7.9894857842e-06   4.1807196303e-02   7.9177695779e-06   4.7374185718e-02       9.224300       9.239000
   373   8.1543975414e-06   4.2952761879e-02   7.9236384151e-06   4.7420987804e-02       9.226100       9.239100
   374   7.1790366915e-06   3.6177381924e-02   7.1532321867e-06   4.1277246376e-02       9.232500       9.251800
   375   7.1751804779e-06   3.6150594594e-02   7.1520217590e-06   4.1267593605e-02       9.232500       9.251900
   376   8.5298615314e-06   4.5560936271e-02   8.2387009978e-06   4.9933510380e-02       9.254500       9.260200
   377   9.7239975415e-06   5.3856045910e-02   1.0664868834e-05   6.9281417100e-02       9.294000       9.322500
   378   9.7265023728e-06   5.3873445813e-02   1.0667031161e-05   6.9298660964e-02       9.294000       9.322500
   379   9.5471441372e-06   5.2627527243e-02   9.9713500304e-06   6.3750828114e-02       9.357600       9.394100
   380   1.2811696483e-05   7.5304859974e-02   1.3464895019e-05   9.1610723690e-02      10.024400      10.041300
   381   8.7789419939e-06   4.7291182849e-02   8.8677671227e-06   5.4950110026e-02      10.136400      10.205100
   382   8.7786530121e-06   4.7289175427e-02   8.8672417773e-06   5.4945920566e-02      10.136500      10.205300
   383   8.6631933217e-06   4.6487130448e-02   8.2103567638e-06   4.9707474248e-02      10.461200      10.537400
   384   8.4614033844e-06   4.5085389240e-02   8.2068735332e-06   4.9679696606e-02      10.524600      10.537500
   385   8.4612174302e-06   4.5084097502e-02   6.8480413073e-06   3.8843447453e-02      10.524600      10.577500
   386   6.8251292754e-06   3.3718951063e-02   6.8480404267e-06   3.8843440430e-02      10.575400      10.577600
   387   6.8248957125e-06   3.3717328610e-02   6.4227783602e-06   3.5452112480e-02      10.575500      10.583000
   388   6.4145502773e-06   3.0866848978e-02   8.5170904148e-06   5.2153576277e-02      10.576900      10.587600
   389   6.4031104986e-06   3.0787382135e-02   6.4064501178e-06   3.5321900008e-02      10.595400      10.598500
   390   6.4511128410e-06   3.1120832169e-02   6.3103487304e-06   3.4555522409e-02      10.599200      10.613700
   391   6.4525558325e-06   3.1130855962e-02   6.3129994158e-06   3.4576660771e-02      10.599200      10.613700
   392   5.5239550866e-06   2.4680296786e-02   6.0906733483e-06   3.2803682022e-02      10.602300      10.631400
   393   7.8925804023e-06   4.1134039509e-02   7.9739261177e-06   4.7822016028e-02      10.671100      10.676400
   394   7.9034990952e-06   4.1209886610e-02   7.9812741881e-06   4.7880614522e-02      10.671100      10.676500
   395   7.4854449998e-06   3.8305858487e-02   7.8011551536e-06   4.6444223261e-02      10.681000      10.689500
   396   7.7287808747e-06   3.9996200077e-02   7.6134846733e-06   4.4947611652e-02      10.770500      10.775000
   397   7.7255212290e-06   3.9973556828e-02   7.6106968237e-06   4.4925379450e-02      10.770600      10.775100
   398   9.4522944304e-06   5.1968650273e-02   9.2379316213e-06   5.7902052626e-02      10.828200      10.835200
   399   8.7734324691e-06   4.7252910733e-02   8.7014481167e-06   5.3623769545e-02      10.832600      10.836600
   400   8.7799933603e-06   4.7298486205e-02   8.7180596212e-06   5.3756240941e-02      10.832700      10.836600
   401   7.2423079789e-06   3.6616898245e-02   7.7717649919e-06   4.6209846191e-02      10.838400      10.844400
   402   7.2286699217e-06   3.6522160980e-02   7.7673983863e-06   4.6175023918e-02      10.838500      10.844400
   403   6.9620393669e-06   3.4670002041e-02   7.2667949962e-06   4.2182873189e-02      10.843600      10.856800
   404   6.9580424917e-06   3.4642237600e-02   7.2622714214e-06   4.2146799138e-02      10.843600      10.856900
   405   7.3244684932e-06   3.7187629274e-02   7.3175983155e-06   4.2588013290e-02      10.853100      10.858500
   406   7.3933527022e-06   3.7666135961e-02   7.5755973772e-06   4.4645472674e-02      10.870100      10.883400
   407   7.3988771754e-06   3.7704511916e-02   7.5794829403e-06   4.4676458788e-02      10.870200      10.883400
   408   7.5176560639e-06   3.8529613827e-02   7.8150903012e-06   4.6555351572e-02      10.896700      10.909100
   409   7.2440555219e-06   3.6629037616e-02   7.9933763935e-06   4.7977125711e-02      10.898600      10.913500
   410   7.2558219689e-06   3.6710773672e-02   8.0080204049e-06   4.8093906983e-02      10.898700      10.913500
   411   7.5407812251e-06   3.8690253608e-02   7.6425487708e-06   4.5179388465e-02      10.904200      10.924400
   412   7.6614419592e-06   3.9528427828e-02   7.8790024543e-06   4.7065030399e-02      10.928900      10.936300
   413   7.6659992030e-06   3.9560084889e-02   7.8839855938e-06   4.7104769331e-02      10.928900      10.936400
   414   1.2849957054e-05   7.5570638437e-02   1.2917649180e-05   8.7246614460e-02      11.498000      11.510800
   415   1.0068031582e-05   5.6245891003e-02   9.4975987379e-06   5.9972814210e-02      11.518700      11.548000
   416   1.0073057608e-05   5.6280804478e-02   9.5002027400e-06   5.9993580288e-02      11.518800      11.548000
   417   7.4451609969e-06   3.8026024182e-02   7.4614760617e-06   4.3735391956e-02      11.743400      11.751000
   418   7.4446222798e-06   3.8022281964e-02   7.4609256115e-06   4.3731002293e-02      11.743500      11.751100
   419   7.5697536063e-06   3.8891511318e-02   7.5686405194e-06   4.4589993975e-02      11.755300      11.757300
   420   7.5691585137e-06   3.8887377485e-02   7.5504770812e-06   4.4445146408e-02      11.779500      11.784400
   421   7.4964885453e-06   3.8382572881e-02   7.5027737528e-06   4.4064727735e-02      11.780800      11.785800
   422   7.4971922868e-06   3.8387461448e-02   7.5022828231e-06   4.4060812729e-02      11.780800      11.785900
   423   7.8613336949e-06   4.0916983109e-02   7.9285041672e-06   4.7459790609e-02      11.805000      11.819100
   424   7.9310972781e-06   4.1401598401e-02   8.0940073195e-06   4.8779624920e-02      11.843700      11.861200
   425   7.9489626833e-06   4.1525701094e-02   8.0942907951e-06   4.8781885546e-02      11.843700      11.861200
   426   3.7986990804e-05   2.5018596632e-01   8.0584869257e-05   6.2687089056e-01      11.844600      12.167100
   427   8.2767072480e-06   4.3802390747e-02   6.1030082965e-06   3.2902049259e-02      12.922000      13.030100
   428   5.8560551948e-06   2.6987242382e-02   5.6891664243e-06   2.9601793679e-02      13.009300      13.047100
   429   5.8577509776e-06   2.6999022199e-02   5.6972034480e-06   2.9665886352e-02      13.009500      13.047300
   430   9.9917771922e-05   6.8039041123e-01   7.9179336784e-05   6.1566222198e-01      13.879100      14.391000
   431   1.4592769051e-04   1.0000000000e+00   1.2737410889e-04   1.0000000000e+00      15.028600      16.239600
   432   1.4592703424e-04   9.9999544123e-01   1.2737400738e-04   9.9999919047e-01      15.028800      16.239700
   433   3.8815687490e-06   1.3271399789e-02   3.8917264060e-06   1.5267788711e-02      17.301900      17.305900
   434   3.8816096612e-06   1.3271683988e-02   3.8917429297e-06   1.5267920482e-02      17.301900      17.305900
   435   4.1679837619e-06   1.5260992193e-02   4.1637306369e-06   1.7436934806e-02      17.318900      17.329500
   436   4.0783219717e-06   1.4638153275e-02   4.0944960529e-06   1.6884811308e-02      17.354400      17.365600
   437   4.0783217315e-06   1.4638151607e-02   4.0944488903e-06   1.6884435201e-02      17.354500      17.365600
   438   4.2550287209e-06   1.5865653197e-02   4.2833438926e-06   1.8390811978e-02      17.377900      17.387200
   439   4.8320933656e-06   1.9874253939e-02   4.8361480360e-06   2.2799246895e-02      17.872700      17.877800
   440   3.9264163815e-06   1.3582935516e-02   3.8503190034e-06   1.4937578018e-02      17.941700      17.949900
   441   3.9271505159e-06   1.3588035207e-02   3.8508337565e-06   1.4941683008e-02      17.941700      17.949900
   442   3.9257089353e-06   1.3578021215e-02   3.8915302774e-06   1.5266224648e-02      17.956200      17.962700
   443   3.9254434390e-06   1.3576176935e-02   3.8914234308e-06   1.5265372581e-02      17.956300      17.962700
   444   4.6118720707e-06   1.8344478628e-02   4.6752720303e-06   2.1516312587e-02      18.017600      18.026200
   445   4.1193890496e-06   1.4923427240e-02   4.1318803904e-06   1.7182939354e-02      18.083400      18.088400
   446   4.1192335338e-06   1.4922346944e-02   4.1317260136e-06   1.7181708248e-02      18.083400      18.088400
   447   4.7794464747e-06   1.9508540378e-02   4.8728360259e-06   2.3091821792e-02      18.137100      18.163200
   448   4.8180272589e-06   1.9776543212e-02   4.7315780475e-06   2.1965334932e-02      18.186100      18.203600
   449   4.8175157941e-06   1.9772990303e-02   4.7308771705e-06   2.1959745663e-02      18.186100      18.203600
   450   4.7361738310e-06   1.9207945370e-02   4.7782225635e-06   2.2337309917e-02      18.203000      18.212900
   451   4.5603697582e-06   1.7986715923e-02   4.6696483321e-06   2.1471465406e-02      18.810800      18.830200
   452   4.5618516178e-06   1.7997009716e-02   4.6727597438e-06   2.1496277913e-02      18.811000      18.830400
   453   4.4512134220e-06   1.7228457426e-02   4.4988530006e-06   2.0109427672e-02      18.833500      18.844000
   454   6.5779465114e-06   3.2001886917e-02   6.5304162510e-06   3.6310489975e-02      19.392100      19.400300
   455   4.7533536232e-06   1.9327285427e-02   4.7599691311e-06   2.2191744675e-02      19.474700      19.478000
   456   4.7532623270e-06   1.9326651234e-02   4.7598561929e-06   2.2190844030e-02      19.474700      19.478000
   457   4.9452130374e-06   2.0660043892e-02   4.9489959051e-06   2.3699172288e-02      19.488300      19.491100
   458   4.6560316373e-06   1.8651234679e-02   4.7347159117e-06   2.1990358388e-02      19.520700      19.530400
   459   4.6568393742e-06   1.8656845653e-02   4.7350912021e-06   2.1993351208e-02      19.520700      19.530500
   460   5.0323469570e-06   2.1265322864e-02   4.9428872256e-06   2.3650457538e-02      19.533800      19.539600
   461   5.0326333535e-06   2.1267312328e-02   4.9440185739e-06   2.3659479677e-02      19.533900      19.539600
   462   4.8435288907e-06   1.9953691234e-02   4.8631097140e-06   2.3014257589e-02      19.545800      19.549900
   463   5.1180572791e-06   2.1860712763e-02   5.1137907461e-06   2.5013358045e-02      19.550800      19.556100
   464   5.1226352353e-06   2.1892513705e-02   5.1172343166e-06   2.5040819410e-02      19.550800      19.556100
   465   5.1786652479e-06   2.2281728244e-02   5.1970363361e-06   2.5677214801e-02      19.590400      19.596800
   466   9.4630898940e-06   5.2043641357e-02   9.5676511041e-06   6.0531459258e-02      20.016700      20.021000
   467   6.1442269840e-06   2.8989038296e-02   6.1651542441e-06   3.3397643166e-02      20.189200      20.191900
   468   6.1445974984e-06   2.8991612088e-02   6.1658121948e-06   3.3402890112e-02      20.189200      20.191900
   469   5.8255745930e-06   2.6775507762e-02   5.8301589250e-06   3.0726163441e-02      20.218700      20.220500
   470   5.5731750482e-06   2.5022205057e-02   5.6387772097e-06   2.9199955929e-02      20.221800      20.224800
   471   5.5758461978e-06   2.5040760295e-02   5.6399763764e-06   2.9209518897e-02      20.221800      20.224800
   472   6.2239537814e-06   2.9542863421e-02   6.2232687306e-06   3.3861087470e-02      20.227800      20.230000
   473   5.5203456611e-06   2.4655223780e-02   5.2390111882e-06   2.6011950721e-02      20.228400      20.232200
   474   5.5088084216e-06   2.4575079922e-02   5.2327216324e-06   2.5961793541e-02      20.228400      20.232300
   475   5.0101604266e-06   2.1111203316e-02   5.1817657511e-06   2.5555436807e-02      20.235800      20.243700
   476   5.0072603114e-06   2.1091057559e-02   5.1809020658e-06   2.5548549195e-02      20.235800      20.243800
   477   6.0503956991e-06   2.8337235830e-02   6.0725743944e-06   3.2659348697e-02      20.249100      20.255500
   478   5.6003970234e-06   2.5211303507e-02   5.6046280651e-06   2.8927627504e-02      20.257500      20.263200
   479   5.5989816851e-06   2.5201471807e-02   5.5992657424e-06   2.8884864709e-02      20.257600      20.263300
   480   4.8711845243e-06   2.0145802108e-02   4.8606820790e-06   2.2994897983e-02      20.262700      20.265800
   481   5.0043842875e-06   2.1071079154e-02   5.7701265767e-06   3.0247424806e-02      20.287000      20.294400
   482   5.0423876529e-06   2.1335070927e-02   5.1907656269e-06   2.5627207916e-02      20.287100      20.296200
   483   5.7523849803e-06   2.6267093430e-02   5.1735755274e-06   2.5490122411e-02      20.287800      20.296300
   484   6.0012638513e-06   2.7995939645e-02   5.9697779985e-06   3.1839580563e-02      20.331400      20.338600
   485   6.0027498860e-06   2.8006262440e-02   5.9711483150e-06   3.1850508395e-02      20.331400      20.338700
   486   7.2062295114e-06   3.6366277846e-02   7.1353944374e-06   4.1134996074e-02      20.345100      20.352700
   487   6.5599877312e-06   3.1877135592e-02   6.5036082062e-06   3.6096704456e-02      20.371300      20.379400
   488   5.2566451857e-06   2.2823418745e-02   5.2376720768e-06   2.6001271739e-02      20.371500      20.379500
   489   5.2565779642e-06   2.2822951789e-02   5.2331820214e-06   2.5965464994e-02      20.371500      20.379500
   490   8.0544127741e-06   4.2258214022e-02   8.0142450731e-06   4.8143546706e-02      20.646400      20.651000
   491   7.2687417993e-06   3.6800521749e-02   7.2734049030e-06   4.2235585066e-02      20.673900      20.679600
   492   7.2688650905e-06   3.6801378195e-02   7.2734189018e-06   4.2235696702e-02      20.673900      20.679600
   493   7.1846651697e-06   3.6216480354e-02   7.2987155595e-06   4.2437429396e-02      20.710500      20.712400
   494   7.7137981967e-06   3.9892122354e-02   7.7477308006e-06   4.6018181260e-02      20.714400      20.716400
   495   7.0887112360e-06   3.5549932830e-02   7.1129186587e-06   4.0955758980e-02      20.729100      20.731200
   496   7.0817197180e-06   3.5501365994e-02   7.1064145269e-06   4.0903890625e-02      20.729100      20.731200
   497   8.0025502662e-06   4.1897949207e-02   8.0118527673e-06   4.8124468838e-02      20.735100      20.738200
   498   6.5518977578e-06   3.1820938294e-02   6.5725472305e-06   3.6646470961e-02      20.737400      20.739500
   499   6.5464232700e-06   3.1782909564e-02   6.5653891348e-06   3.6589387455e-02      20.737400      20.739500
   500   7.4698578487e-06   3.8197581770e-02   7.4878743609e-06   4.3945909885e-02      20.750300      20.752800
   501   7.4677407351e-06   3.8182875162e-02   7.4857830371e-06   4.3929232252e-02      20.750300      20.752900
   502   8.3639127878e-06   4.4408167231e-02   8.3705460563e-06   5.0984932238e-02      20.769000      20.770900
   503   6.0447272805e-06   2.8297859952e-02   6.0558015009e-06   3.2525590276e-02      20.785500      20.789000
   504   6.0460986027e-06   2.8307385892e-02   6.0571104741e-06   3.2536028915e-02      20.785500      20.789000
   505   6.1399870796e-06   2.8959585644e-02   6.1258822952e-06   3.3084462029e-02      20.810900      20.814900
   506   5.3698191107e-06   2.3609585570e-02   5.3650098519e-06   2.7016749464e-02      20.813300      20.816800
   507   5.3711951673e-06   2.3619144398e-02   5.3661497275e-06   2.7025839605e-02      20.813400      20.816900
   508   5.8745877925e-06   2.7115979752e-02   5.8569259868e-06   3.0939622133e-02      20.828200      20.832100
   509   5.8767860029e-06   2.7131249701e-02   5.8587959826e-06   3.0954534747e-02      20.828200      20.832100
   510   6.4442311367e-06   3.1073028157e-02   6.4839165099e-06   3.5939669524e-02      20.831300      20.835800
   511   5.2202928643e-06   2.2570896010e-02   5.2107901650e-06   2.5786897155e-02      20.833700      20.843000
   512   6.2618887107e-06   2.9806379800e-02   6.2553928688e-06   3.4117267121e-02      20.854900      20.858700
   513   5.5212381396e-06   2.4661423414e-02   5.5481202340e-06   2.8476995760e-02      20.856400      20.869100
   514   5.5226602435e-06   2.4671302111e-02   5.5494787276e-06   2.8487829308e-02      20.856500      20.869200
   515   5.6249802730e-06   2.5382071953e-02   6.0451529493e-06   3.2440671508e-02      20.867500      20.879600
   516   5.6252146604e-06   2.5383700134e-02   6.0428236129e-06   3.2422095801e-02      20.867500      20.879600
   517   5.0513028132e-06   2.1397000415e-02   5.3298153514e-06   2.6736084664e-02      20.873300      20.885100
   518   5.0487494121e-06   2.1379263120e-02   5.3329868024e-06   2.6761375964e-02      20.873300      20.885100
   519   5.5723309777e-06   2.5016341690e-02   5.6100708706e-06   2.8971032125e-02      20.895200      20.902500
