# k-point: 0.000000  0.000000  0.000000
# band     ipr_up            ipr_norm_up       ipr_dw            ipr_norm_dw       Energy_up(eV)   Energy_dw(eV)
   256   6.9345274587e-06   4.0115661139e-02   6.9344760822e-06   4.0106374627e-02       6.318900       6.318900
   257   5.7357140849e-06   3.0142297412e-02   5.7357120297e-06   3.0135621492e-02       6.865100       6.865100
   258   5.7374275610e-06   3.0156552442e-02   5.7374325202e-06   3.0149931719e-02       6.865200       6.865200
   259   5.0020212976e-06   2.4038440721e-02   5.0020216040e-06   2.4033131101e-02       6.914200       6.914200
   260   5.3461369102e-06   2.6901263446e-02   5.3461368416e-06   2.6895319099e-02       6.928200       6.928200
   261   5.6470234870e-06   2.9404448126e-02   5.6470624335e-06   2.9398276026e-02       6.934400       6.934400
   262   5.6378903577e-06   2.9328466307e-02   5.6378269498e-06   2.9321459635e-02       6.934500       6.934500
   263   5.3776177908e-06   2.7163164322e-02   5.3776175999e-06   2.7157161176e-02       7.002200       7.002200
   264   7.2214084691e-06   4.2502328426e-02   7.2214026543e-06   4.2492894320e-02       7.406100       7.406100
   265   7.2208468951e-06   4.2497656489e-02   7.2208880048e-06   4.2488613708e-02       7.406100       7.406100
   266   6.6137909326e-06   3.7447337524e-02   6.6137911292e-06   3.7439068668e-02       7.424100       7.424100
   267   6.1766931853e-06   3.3810962660e-02   6.1766819679e-06   3.3803401139e-02       7.478100       7.478100
   268   6.1775175646e-06   3.3817820971e-02   6.1775049475e-06   3.3810246295e-02       7.478200       7.478200
   269   5.7176247619e-06   2.9991805765e-02   5.7176188897e-06   2.9985131300e-02       7.487700       7.487700
   270   5.7186572563e-06   3.0000395461e-02   5.7186592179e-06   2.9993784258e-02       7.487700       7.487700
   271   6.4581275030e-06   3.6152316934e-02   6.4581273739e-06   3.6144331082e-02       7.501800       7.501800
   272   5.9298669281e-06   3.1757525408e-02   5.9298668957e-06   3.1750509956e-02       7.507200       7.507200
   273   5.8665088725e-06   3.1230426739e-02   5.8665082882e-06   3.1223522987e-02       7.565100       7.565100
   274   5.8664736038e-06   3.1230133326e-02   5.8664736655e-06   3.1223235011e-02       7.565100       7.565100
   275   8.5296309782e-06   5.3385906475e-02   8.5296412615e-06   5.3374205088e-02       7.743200       7.743200
   276   8.5296782248e-06   5.3386299537e-02   8.5296629705e-06   5.3374385653e-02       7.743300       7.743300
   277   8.5249654347e-06   5.3347092125e-02   8.5249676426e-06   5.3335332133e-02       7.816200       7.816200
   278   6.6941843457e-06   3.8116159517e-02   6.6941814140e-06   3.8107717083e-02       7.848500       7.848500
   279   5.6252991088e-06   2.9223715136e-02   5.6253026854e-06   2.9217288720e-02       7.850900       7.850900
   280   5.7813199047e-06   3.0521708785e-02   5.7813494476e-06   3.0515211977e-02       7.851400       7.851400
   281   5.7468486344e-06   3.0234929772e-02   5.7466400751e-06   3.0226515811e-02       7.851500       7.851500
   282   5.7750766652e-06   3.0469769009e-02   5.7750865204e-06   3.0463119906e-02       7.885600       7.885600
   283   5.7737011999e-06   3.0458326014e-02   5.7737056936e-06   3.0451634842e-02       7.885700       7.885700
   284   5.7497251334e-06   3.0258860411e-02   5.7497242352e-06   3.0252168398e-02       7.912500       7.912500
   285   7.3291630777e-06   4.3398778139e-02   7.3291643463e-06   4.3389205171e-02       7.918100       7.918100
   286   6.5999408424e-06   3.7332113594e-02   6.5999365838e-06   3.7323833104e-02       7.936300       7.936300
   287   6.6026178040e-06   3.7354384210e-02   6.6025984963e-06   3.7345973635e-02       7.936400       7.936400
   288   1.0138137502e-05   6.6767656272e-02   1.0138165240e-05   6.6753147730e-02       8.018900       8.018900
   289   1.0135404886e-05   6.6744922643e-02   1.0135404800e-05   6.6730187694e-02       8.019000       8.019000
   290   1.2604829557e-05   8.7288963091e-02   1.2604746667e-05   8.7269006918e-02       8.048800       8.048800
   291   1.2600380000e-05   8.7251945610e-02   1.2600371273e-05   8.7232614457e-02       8.048900       8.048900
   292   8.2767012316e-06   5.1281692079e-02   8.2767028180e-06   5.1270382594e-02       8.115000       8.115000
   293   1.0184641246e-05   6.7154537799e-02   1.0184642713e-05   6.7139725396e-02       8.130000       8.130000
   294   1.0362186036e-05   6.8631597375e-02   1.0362188273e-05   6.8616465503e-02       8.170800       8.170800
   295   8.3100756788e-06   5.1559346222e-02   8.3100022137e-06   5.1547351238e-02       8.185900       8.185900
   296   8.3120906386e-06   5.1576109404e-02   8.3121610719e-06   5.1565307601e-02       8.186000       8.186000
   297   7.6119029417e-06   4.5750993727e-02   7.6118622371e-06   4.5740552690e-02       8.205200       8.205200
   298   7.6167190182e-06   4.5791060415e-02   7.6167409414e-06   4.5781131448e-02       8.205200       8.205200
   299   6.4608872222e-06   3.6175276040e-02   6.4609199483e-06   3.6167558396e-02       8.210500       8.210500
   300   6.4606487674e-06   3.6173292248e-02   6.4606164773e-06   3.6165034268e-02       8.210500       8.210500
   301   8.0220869696e-06   4.9163463586e-02   8.0220733240e-06   4.9152494741e-02       8.214600       8.214600
   302   8.1120860022e-06   4.9912198215e-02   8.1120919584e-06   4.9901227221e-02       8.231900       8.231900
   303   7.0987146637e-06   4.1481594111e-02   7.0987161470e-06   4.1472445905e-02       8.236400       8.236400
   304   6.6938292702e-06   3.8113205515e-02   6.6938694820e-06   3.8105122580e-02       8.241300       8.241300
   305   6.6986537111e-06   3.8153341790e-02   6.6988553085e-06   3.8146592330e-02       8.241300       8.241300
   306   6.8146632774e-06   3.9118467494e-02   6.8146840630e-06   3.9110001196e-02       8.249600       8.249600
   307   6.8125194230e-06   3.9100631991e-02   6.8125219046e-06   3.9092017384e-02       8.249700       8.249700
   308   9.2362955207e-06   5.9264905383e-02   9.2363068862e-06   5.9251915950e-02       8.271900       8.271900
   309   9.2313509880e-06   5.9223770020e-02   9.2313335617e-06   5.9210550186e-02       8.271900       8.271900
   310   8.7524679730e-06   5.5239768343e-02   8.7524647535e-06   5.5227545641e-02       8.274200       8.274200
   311   8.5144149752e-06   5.3259319022e-02   8.5144335597e-06   5.3247714608e-02       8.282200       8.282200
   312   8.5190183177e-06   5.3297615899e-02   8.5189920763e-06   5.3285630196e-02       8.282200       8.282200
   313   5.8929091394e-06   3.1450060145e-02   5.8929088218e-06   3.1443110154e-02       8.310700       8.310700
   314   6.5612590713e-06   3.7010305896e-02   6.5612596242e-06   3.7002136423e-02       8.322700       8.322700
   315   6.3298138759e-06   3.5084829282e-02   6.3297878706e-06   3.5076863716e-02       8.346200       8.346200
   316   6.3251255301e-06   3.5045825231e-02   6.3250776407e-06   3.5037686249e-02       8.346300       8.346300
   317   7.6594470057e-06   4.6146530057e-02   7.6594507874e-06   4.6136371772e-02       8.354700       8.354700
   318   6.3857299905e-06   3.5550015741e-02   6.3857325893e-06   3.5542185460e-02       8.355700       8.355700
   319   6.2898368001e-06   3.4752245473e-02   6.2898467101e-06   3.4744652010e-02       8.363100       8.363100
   320   6.2880634072e-06   3.4737491973e-02   6.2880922720e-06   3.4730059422e-02       8.363100       8.363100
   321   6.1608373573e-06   3.3679052271e-02   6.1608694871e-06   3.3671880394e-02       8.366000       8.366000
   322   7.6468755859e-06   4.6041943852e-02   7.6465360410e-06   4.6028953012e-02       8.384300       8.384300
   323   7.6781328146e-06   4.6301984086e-02   7.6780525836e-06   4.6291092726e-02       8.384400       8.384400
   324   7.4172912216e-06   4.4131948167e-02   7.4172618635e-06   4.4121958705e-02       8.386200       8.386200
   325   7.4036669113e-06   4.4018602582e-02   7.4035673228e-06   4.4008053983e-02       8.386200       8.386200
   326   6.7700398870e-06   3.8747229307e-02   6.7700472631e-06   3.8738733379e-02       8.391800       8.391800
   327   6.8995639767e-06   3.9824787238e-02   6.8993727213e-06   3.9814401452e-02       8.391800       8.391800
   328   8.9136986141e-06   5.6581104587e-02   8.9137981596e-06   5.6569440704e-02       8.392400       8.392400
   329   7.4819954227e-06   4.4670245908e-02   7.4819892612e-06   4.4660330624e-02       8.392700       8.392700
   330   6.8004739101e-06   3.9000420995e-02   6.8004626809e-06   3.8991714458e-02       8.401300       8.401300
   331   6.8120477643e-06   3.9096708091e-02   6.8120301493e-06   3.9087927196e-02       8.401400       8.401400
   332   6.7821033042e-06   3.8847589254e-02   6.7820990196e-06   3.8838974197e-02       8.403800       8.403800
   333   6.7747739482e-06   3.8786613681e-02   6.7746767018e-06   3.8777238864e-02       8.403900       8.403900
   334   6.3691735870e-06   3.5412277009e-02   6.3691631268e-06   3.5404368497e-02       8.406800       8.406800
   335   6.8329631521e-06   3.9270710796e-02   6.8328776757e-06   3.9261327073e-02       8.407700       8.407700
   336   6.8406077851e-06   3.9334309273e-02   6.8406426780e-06   3.9325912694e-02       8.407700       8.407700
   337   1.1275063913e-05   7.6226159884e-02   1.1275057840e-05   7.6209283351e-02       8.413000       8.413000
   338   6.7534213963e-06   3.8608974049e-02   6.7533869277e-06   3.8600160580e-02       8.415900       8.415900
   339   7.3832565631e-06   4.3848801485e-02   7.3831616488e-06   4.3838329226e-02       8.421900       8.421900
   340   7.3895783329e-06   4.3901394583e-02   7.3896134963e-06   4.3891992646e-02       8.421900       8.421900
   341   7.0663628361e-06   4.1212447511e-02   7.0663655508e-06   4.1203368927e-02       8.422500       8.422500
   342   7.6194227026e-06   4.5813553347e-02   7.6193440512e-06   4.5802782886e-02       8.469200       8.469200
   343   7.6218762320e-06   4.5833965150e-02   7.6220474805e-06   4.5825268733e-02       8.469300       8.469300
   344   7.4041604929e-06   4.4022708867e-02   7.4041765407e-06   4.4013121170e-02       8.500300       8.500300
   345   7.4196160062e-06   4.4151288894e-02   7.4196286215e-06   4.4141644279e-02       8.500300       8.500300
   346   7.7410658156e-06   4.6825546571e-02   7.7410602252e-06   4.6815160526e-02       8.505100       8.505100
   347   8.8014297360e-06   5.5647099027e-02   8.8014281998e-06   5.5634800458e-02       8.506000       8.506000
   348   7.5405419192e-06   4.5157315470e-02   7.5406902232e-06   4.5148577497e-02       8.507800       8.507800
   349   7.5355651206e-06   4.5115911676e-02   7.5356702346e-06   4.5106823603e-02       8.507800       8.507800
   350   9.1126644675e-06   5.8236373763e-02   9.1126640176e-06   5.8223512974e-02       8.521900       8.521900
   351   6.5397404830e-06   3.6831284947e-02   6.5394640475e-06   3.6820851112e-02       8.523600       8.523600
   352   6.5405670015e-06   3.6838161054e-02   6.5406478139e-06   3.6830697122e-02       8.523600       8.523600
   353   8.0613675675e-06   4.9490253142e-02   8.0613669379e-06   4.9479320461e-02       8.531600       8.531600
   354   8.0570839914e-06   4.9454616518e-02   8.0570358552e-06   4.9443296561e-02       8.531700       8.531700
   355   7.2491586245e-06   4.2733192045e-02   7.2491606411e-06   4.2723772142e-02       8.563600       8.563600
   356   9.2205234492e-06   5.9133691794e-02   9.2205249578e-06   5.9120649325e-02       8.969000       8.969000
   357   8.8650343678e-06   5.6176249053e-02   8.8650379631e-06   5.6163876423e-02       8.988600       8.988600
   358   8.8664364882e-06   5.6187913802e-02   8.8663739735e-06   5.6174988726e-02       8.988600       8.988600
   359   7.0788517378e-06   4.1316347219e-02   7.0788564307e-06   4.1307262165e-02       9.128100       9.128100
   360   7.0766498805e-06   4.1298029168e-02   7.0766528092e-06   4.1288933483e-02       9.128200       9.128200
   361   6.9555621970e-06   4.0290656764e-02   6.9555831284e-06   4.0281933067e-02       9.161900       9.161900
   362   6.9549455638e-06   4.0285526769e-02   6.9549548660e-06   4.0276707477e-02       9.161900       9.161900
   363   6.8593226862e-06   3.9490005331e-02   6.8593231225e-06   3.9481287807e-02       9.178100       9.178100
   364   7.4657613890e-06   4.4535189088e-02   7.4657641302e-06   4.4525377648e-02       9.203500       9.203500
   365   6.9100387310e-06   3.9911930521e-02   6.9099929172e-06   3.9902735225e-02       9.205700       9.205700
   366   6.8995189438e-06   3.9824412592e-02   6.8995256898e-06   3.9815673772e-02       9.205700       9.205700
   367   7.6532271964e-06   4.6094785206e-02   7.6532264220e-06   4.6084600441e-02       9.216900       9.216900
   368   7.3633530605e-06   4.3683217020e-02   7.3633518564e-06   4.3673560730e-02       9.226800       9.226800
   369   7.3698760130e-06   4.3737483831e-02   7.3698774393e-06   4.3727837447e-02       9.226900       9.226900
   370   7.0552355188e-06   4.1119875318e-02   7.0552351375e-06   4.1110791406e-02       9.237100       9.237100
   371   7.9353581703e-06   4.8441935215e-02   7.9353660994e-06   4.8431305004e-02       9.243700       9.243700
   372   7.0811874706e-06   4.1335779028e-02   7.0811458184e-06   4.1326304211e-02       9.246600       9.246600
   373   7.0807798207e-06   4.1332387640e-02   7.0808108897e-06   4.1323518432e-02       9.246600       9.246600
   374   7.2850773310e-06   4.3032012806e-02   7.2850463604e-06   4.3022252604e-02       9.249900       9.249900
   375   7.2819044568e-06   4.3005616514e-02   7.2819293378e-06   4.2996326682e-02       9.249900       9.249900
   376   7.8159300538e-06   4.7448369351e-02   7.8159208055e-06   4.7437815472e-02       9.260500       9.260500
   377   7.5495864157e-06   4.5232559921e-02   7.5496059799e-06   4.5222734550e-02       9.262900       9.262900
   378   7.5579548213e-06   4.5302179725e-02   7.5579427533e-06   4.5292075893e-02       9.262900       9.262900
   379   7.6420737764e-06   4.6001995855e-02   7.6420768834e-06   4.5991863845e-02       9.294200       9.294200
   380   1.2797086516e-05   8.8888418541e-02   1.2797101485e-05   8.8868923425e-02       9.907900       9.907900
   381   9.1089896036e-06   5.8205801236e-02   9.1089746272e-06   5.8192826367e-02      10.011800      10.011800
   382   9.1093785158e-06   5.8209036738e-02   9.1095653288e-06   5.8197739544e-02      10.012000      10.012000
   383   1.2721862577e-05   8.8262603280e-02   1.2721863047e-05   8.8243125644e-02      10.298800      10.298800
   384   7.6483758821e-06   4.6054425361e-02   7.6483630518e-06   4.6044149225e-02      10.547700      10.547700
   385   7.6411040747e-06   4.5993928554e-02   7.6412645819e-06   4.5985107505e-02      10.547800      10.547800
   386   7.0306092084e-06   4.0915000100e-02   7.0306098561e-06   4.0905969948e-02      10.558300      10.558300
   387   6.4293539693e-06   3.5912939460e-02   6.4291927464e-06   3.5903666517e-02      10.578300      10.578300
   388   6.4100142377e-06   3.5752045211e-02   6.4099116115e-06   3.5743295145e-02      10.578400      10.578400
   389   6.5193001266e-06   3.6661234200e-02   6.5193009565e-06   3.6653144045e-02      10.582100      10.582100
   390   6.5802923427e-06   3.7168650592e-02   6.5802983374e-06   3.7160491446e-02      10.626300      10.626300
   391   6.5783490662e-06   3.7152483769e-02   6.5783455299e-06   3.7144248917e-02      10.626400      10.626400
   392   6.4175350074e-06   3.5814613225e-02   6.4175351986e-06   3.5806704542e-02      10.647800      10.647800
   393   7.1442951855e-06   4.1860795022e-02   7.1442947372e-06   4.1851547088e-02      10.700900      10.700900
   394   8.1834039460e-06   5.0505518084e-02   8.1834113098e-06   5.0494427897e-02      10.714000      10.714000
   395   8.1751521827e-06   5.0436868670e-02   8.1752145706e-06   5.0426251292e-02      10.714100      10.714100
   396   7.4739818890e-06   4.4603578412e-02   7.4739904920e-06   4.4593800640e-02      10.765800      10.765800
   397   7.4704323326e-06   4.4574048363e-02   7.4704296485e-06   4.4564183226e-02      10.765900      10.765900
   398   7.4731040482e-06   4.4596275335e-02   7.4731114569e-06   4.4586489241e-02      10.827300      10.827300
   399   7.4680317898e-06   4.4554077376e-02   7.4680386425e-06   4.4544295967e-02      10.827400      10.827400
   400   1.0015269909e-05   6.5745476154e-02   1.0015270798e-05   6.5730969809e-02      10.842700      10.842700
   401   8.2769461347e-06   5.1283729516e-02   8.2769573238e-06   5.1272499453e-02      10.846200      10.846200
   402   8.3018702848e-06   5.1491082571e-02   8.3018124366e-06   5.1479232541e-02      10.846300      10.846300
   403   7.8993779934e-06   4.8142603059e-02   7.8995188240e-06   4.8133144300e-02      10.867500      10.867500
   404   7.9009884978e-06   4.8156001430e-02   7.9009742792e-06   4.8145250089e-02      10.867700      10.867700
   405   7.4307864979e-06   4.4244220270e-02   7.4307883958e-06   4.4234466011e-02      10.873400      10.873400
   406   7.1473752635e-06   4.1886419309e-02   7.1474016344e-06   4.1877388791e-02      10.882200      10.882200
   407   7.1685172120e-06   4.2062306855e-02   7.1684799679e-06   4.2052708413e-02      10.882300      10.882300
   408   7.4009778821e-06   4.3996231572e-02   7.4009777392e-06   4.3986515051e-02      10.907800      10.907800
   409   7.9113251569e-06   4.8241995850e-02   7.9113223863e-06   4.8231320756e-02      10.913800      10.913800
   410   7.5099173122e-06   4.4902538245e-02   7.5099084252e-06   4.4892549041e-02      10.926400      10.926400
   411   7.5151856515e-06   4.4946367472e-02   7.5151771663e-06   4.4936371941e-02      10.926400      10.926400
   412   7.0695262127e-06   4.1238764789e-02   7.0695262407e-06   4.1229658052e-02      10.933500      10.933500
   413   7.0727277183e-06   4.1265399277e-02   7.0727333015e-06   4.1256332869e-02      10.933500      10.933500
   414   2.0118629498e-05   1.4979899295e-01   2.0118645002e-05   1.4976606396e-01      11.512900      11.512900
   415   1.0685043759e-05   7.1317567995e-02   1.0685071006e-05   7.1302051551e-02      11.587400      11.587400
   416   1.1590000169e-05   7.8846228947e-02   1.1589661120e-05   7.8826004827e-02      11.594700      11.594700
   417   1.1611449184e-05   7.9024671094e-02   1.1607107971e-05   7.8971119487e-02      11.594800      11.594800
   418   7.3688030599e-06   4.3728557544e-02   7.3688349131e-06   4.3719166207e-02      11.766400      11.766400
   419   7.3763629624e-06   4.3791451118e-02   7.3763323176e-06   4.3781526076e-02      11.766500      11.766500
   420   7.7105039214e-06   4.6571291077e-02   7.7105044737e-06   4.6561012218e-02      11.772600      11.772600
   421   7.2580639596e-06   4.2807278761e-02   7.2577887698e-06   4.2795536840e-02      11.800300      11.800300
   422   7.2613436282e-06   4.2834563515e-02   7.2615471093e-06   4.2826796934e-02      11.800300      11.800300
   423   7.6885942016e-06   4.6389016163e-02   7.6885943237e-06   4.6378773940e-02      11.803700      11.803700
   424   7.4646199839e-06   4.4525693324e-02   7.4646049868e-06   4.4515736441e-02      11.810600      11.810600
   425   7.4686538072e-06   4.4559252165e-02   7.4686531419e-06   4.4549407083e-02      11.810800      11.810800
   426   7.6004973832e-06   4.5656106744e-02   7.6004972261e-06   4.5646023897e-02      11.824900      11.824900
   427   2.0061046920e-05   1.4931994257e-01   2.0061076135e-05   1.4928723332e-01      12.820300      12.820300
   428   6.4176793792e-06   3.5815814306e-02   6.4175113398e-06   3.5806506095e-02      13.004100      13.004100
   429   6.4206511982e-06   3.5840537947e-02   6.4205673750e-06   3.5831924752e-02      13.004400      13.004400
   430   6.3978463142e-05   5.1468487386e-01   6.3978325707e-05   5.1457017030e-01      13.542000      13.542000
   431   1.2230158397e-04   9.9989609221e-01   1.2230687494e-04   9.9971949049e-01      14.415700      14.415700
   432   1.2231407384e-04   1.0000000000e+00   1.2234060005e-04   1.0000000000e+00      14.415900      14.415900
   433   3.7566607447e-06   1.3677834111e-02   3.7566425938e-06   1.3674656767e-02      17.349100      17.349100
   434   3.7566462799e-06   1.3677713773e-02   3.7566210001e-06   1.3674477161e-02      17.349100      17.349100
   435   4.2700899775e-06   1.7949238317e-02   4.2700900972e-06   1.7945270566e-02      17.361800      17.361800
   436   3.8475594868e-06   1.4434053750e-02   3.8475603468e-06   1.4430867690e-02      17.409400      17.409400
   437   3.8475201159e-06   1.4433726210e-02   3.8475170119e-06   1.4430507251e-02      17.409400      17.409400
   438   4.0205740998e-06   1.5873425135e-02   4.0205741533e-06   1.5869914807e-02      17.436100      17.436100
   439   4.8998808636e-06   2.3188697366e-02   4.8998806048e-06   2.3183570517e-02      17.891200      17.891200
   440   4.1234018400e-06   1.6728886441e-02   4.1233971769e-06   1.6725148147e-02      17.959000      17.959000
   441   4.1233177717e-06   1.6728187046e-02   4.1233168328e-06   1.6724479883e-02      17.959000      17.959000
   442   4.0199695238e-06   1.5868395448e-02   4.0199646436e-06   1.5864845193e-02      17.991900      17.991900
   443   4.0191765204e-06   1.5861798165e-02   4.0191961573e-06   1.5858453287e-02      17.991900      17.991900
   444   4.8274933526e-06   2.2586479379e-02   4.8274933405e-06   2.2581487446e-02      18.005700      18.005700
   445   4.0556403384e-06   1.6165153906e-02   4.0556398395e-06   1.6161574621e-02      18.125300      18.125300
   446   4.0553296089e-06   1.6162568834e-02   4.0553476681e-06   1.6159144477e-02      18.125300      18.125300
   447   4.4697610688e-06   1.9610374623e-02   4.4697608906e-06   1.9606037908e-02      18.131500      18.131500
   448   4.9910119144e-06   2.3946849666e-02   4.9910088914e-06   2.3941532559e-02      18.236400      18.236400
   449   4.9912052841e-06   2.3948458378e-02   4.9911703275e-06   2.3942875308e-02      18.236400      18.236400
   450   4.7053036689e-06   2.1569939035e-02   4.7053035195e-06   2.1565170233e-02      18.249800      18.249800
   451   4.2631068095e-06   1.7891142806e-02   4.2631082744e-06   1.7887199062e-02      18.798300      18.798300
   452   4.2629269102e-06   1.7889646159e-02   4.2629274147e-06   1.7885694756e-02      18.798600      18.798600
   453   4.2543123843e-06   1.7817978791e-02   4.2543125023e-06   1.7814039984e-02      18.850300      18.850300
   454   8.4972470384e-06   5.3116492721e-02   8.4972526422e-06   5.3104811852e-02      19.399900      19.399900
   455   5.0071508255e-06   2.4081115127e-02   5.0071507899e-06   2.4075793246e-02      19.503100      19.503100
   456   4.5466919472e-06   2.0250390532e-02   4.5466697432e-06   2.0245729414e-02      19.518300      19.518300
   457   4.5493175574e-06   2.0272233937e-02   4.5493611790e-06   2.0268115506e-02      19.518300      19.518300
   458   4.4156806362e-06   1.9160459868e-02   4.4156450592e-06   1.9155927984e-02      19.521900      19.521900
   459   4.4164300918e-06   1.9166694862e-02   4.4164833497e-06   1.9162900489e-02      19.521900      19.521900
   460   4.7059969267e-06   2.1575706498e-02   4.7059987773e-06   2.1570953059e-02      19.552400      19.552400
   461   4.4229561590e-06   1.9220987584e-02   4.4229454560e-06   1.9216649237e-02      19.598200      19.598200
   462   4.4229794804e-06   1.9221181603e-02   4.4229837638e-06   1.9216967863e-02      19.598200      19.598200
   463   4.3192304923e-06   1.8358056101e-02   4.3192326441e-06   1.8354015058e-02      19.622900      19.622900
   464   4.3203039042e-06   1.8366986205e-02   4.3203030997e-06   1.8362918601e-02      19.622900      19.622900
   465   4.9932314958e-06   2.3965315169e-02   4.9932312895e-06   2.3960017417e-02      19.676200      19.676200
   466   8.8421548470e-06   5.5985906012e-02   8.8421559270e-06   5.5973554455e-02      20.047700      20.047700
   467   6.0125526972e-06   3.2445418343e-02   6.0125658884e-06   3.2438361113e-02      20.175600      20.175600
   468   6.0090996609e-06   3.2416691281e-02   6.0090888275e-06   3.2409440563e-02      20.175600      20.175600
   469   6.3788299545e-06   3.5492611836e-02   6.3788299920e-06   3.5484772916e-02      20.204700      20.204700
   470   4.7409885900e-06   2.1866814850e-02   4.7409872157e-06   2.1861970362e-02      20.206000      20.206000
   471   5.8992239214e-06   3.1502595110e-02   5.8992183733e-06   3.1495590023e-02      20.236100      20.236100
   472   5.8967780885e-06   3.1482247337e-02   5.8967694134e-06   3.1475220731e-02      20.236100      20.236100
   473   5.2879102935e-06   2.6416855080e-02   5.2878953361e-06   2.6410893767e-02      20.266800      20.266800
   474   5.2825187317e-06   2.6372000720e-02   5.2825151957e-06   2.6366144301e-02      20.266800      20.266800
   475   6.1261791111e-06   3.3390717736e-02   6.1261803593e-06   3.3383352614e-02      20.281000      20.281000
   476   5.9921054728e-06   3.2275310459e-02   5.9920584607e-06   3.2267790016e-02      20.286700      20.286700
   477   6.0013408766e-06   3.2352143137e-02   6.0013530120e-06   3.2345097703e-02      20.286800      20.286800
   478   6.1379781650e-06   3.3488878350e-02   6.1379777568e-06   3.3481477794e-02      20.295900      20.295900
   479   5.6881456774e-06   2.9746558559e-02   5.6883390892e-06   2.9741595750e-02      20.300100      20.300100
   480   5.6844264468e-06   2.9715616929e-02   5.6842532539e-06   2.9707611702e-02      20.300200      20.300200
   481   6.4701370175e-06   3.6252228446e-02   6.4694268799e-06   3.6238315035e-02      20.300400      20.300400
   482   5.5705086361e-06   2.8767893300e-02   5.5705359897e-06   2.8761765214e-02      20.323700      20.323700
   483   5.5698485099e-06   2.8762401470e-02   5.5698383444e-06   2.8755962531e-02      20.323900      20.323900
   484   6.0053700902e-06   3.2385663628e-02   6.0053491735e-06   3.2378335887e-02      20.376400      20.376400
   485   6.0014878726e-06   3.2353366050e-02   6.0014706870e-06   3.2346076469e-02      20.376500      20.376500
   486   6.5223460401e-06   3.6686574261e-02   6.5223469744e-06   3.6678479383e-02      20.378800      20.378800
   487   5.6366917787e-06   2.9318494893e-02   5.6367017130e-06   2.9312100446e-02      20.421600      20.421600
   488   5.6398247398e-06   2.9344559134e-02   5.6398133127e-06   2.9337981263e-02      20.421700      20.421700
   489   6.3618991543e-06   3.5351758362e-02   6.3619002795e-06   3.5343959565e-02      20.443300      20.443300
   490   6.8521032495e-06   3.9429944216e-02   6.8521121161e-06   3.9421310062e-02      20.656400      20.656400
   491   6.8520463438e-06   3.9429470796e-02   6.8520442981e-06   3.9420745984e-02      20.656500      20.656500
   492   8.0395312509e-06   4.9308588896e-02   8.0395290745e-06   4.9297683428e-02      20.679200      20.679200
   493   7.7483592775e-06   4.6886223529e-02   7.7483600792e-06   4.6875877264e-02      20.730500      20.730500
   494   6.4574241798e-06   3.6146465733e-02   6.4574247035e-06   3.6138486601e-02      20.773200      20.773200
   495   6.4587363464e-06   3.6157382124e-02   6.4587232421e-06   3.6149287231e-02      20.773200      20.773200
   496   6.4428768244e-06   3.6025441002e-02   6.4428888785e-06   3.6017584475e-02      20.786700      20.786700
   497   6.4425603090e-06   3.6022807795e-02   6.4425480167e-06   3.6014749348e-02      20.786800      20.786800
   498   6.5860878282e-06   3.7216865340e-02   6.5860943678e-06   3.7208700089e-02      20.809800      20.809800
   499   6.6162430522e-06   3.7467737597e-02   6.6178218481e-06   3.7472594284e-02      20.823000      20.823000
   500   6.5998121440e-06   3.7331042906e-02   6.6011250563e-06   3.7333718256e-02      20.823100      20.823100
   501   6.2010097132e-06   3.4013260685e-02   6.2010808938e-06   3.4006339880e-02      20.823200      20.823200
   502   5.0492435059e-06   2.4431299419e-02   5.0492456547e-06   2.4425918448e-02      20.831600      20.831600
   503   6.3749990581e-06   3.5460741218e-02   6.3749983801e-06   3.5452903378e-02      20.834500      20.834500
   504   6.5227509520e-06   3.6689942870e-02   6.5227542847e-06   3.6681867198e-02      20.839200      20.839200
   505   6.5204600739e-06   3.6670884223e-02   6.5204654565e-06   3.6662829806e-02      20.839200      20.839200
   506   5.8013741503e-06   3.0688547336e-02   5.8013475780e-06   3.0681546979e-02      20.852200      20.852200
   507   5.8013691977e-06   3.0688506134e-02   5.8013564806e-06   3.0681621026e-02      20.852200      20.852200
   508   6.5444472886e-06   3.6870442572e-02   6.5444517774e-06   3.6862336693e-02      20.861600      20.861600
   509   5.6331509864e-06   2.9289037757e-02   5.6331437053e-06   2.9282506620e-02      20.867100      20.867100
   510   5.6373261328e-06   2.9323772315e-02   5.6373435534e-06   2.9317438972e-02      20.867100      20.867100
   511   6.5430986080e-06   3.6859222409e-02   6.5431185146e-06   3.6851247243e-02      20.872700      20.872700
   512   6.5328875641e-06   3.6774273027e-02   6.5328671478e-06   3.6765981216e-02      20.872800      20.872800
   513   7.8808671410e-06   4.7988604557e-02   7.8808603072e-06   4.7977951571e-02      20.877700      20.877700
   514   6.3423793341e-06   3.5189365891e-02   6.3424358146e-06   3.5182063340e-02      20.882600      20.882600
   515   6.3410645600e-06   3.5178427807e-02   6.3410351125e-06   3.5170412961e-02      20.882600      20.882600
   516   6.1445045565e-06   3.3543173770e-02   6.1444936767e-06   3.3535674138e-02      20.891500      20.891500
   517   5.9574112126e-06   3.1986676312e-02   5.9573566278e-06   3.1979156562e-02      20.895600      20.895600
